,player_name,season,headcoach,generalmanager,arena,nickname
1318,DeMarcus Cousins,2015,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1319,David Stockton,2015,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1320,Vincent Hunter,2015,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1321,Marshall Henderson,2015,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1322,Nik Stauskas,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1323,Carl Landry,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1324,Jason Thompson,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1325,Ben McLemore,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1326,Ray McCallum,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1327,Derrick Williams,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1328,Andre Miller,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1329,Ryan Hollins,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1330,David Stockton,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1331,DeMarcus Cousins,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1332,Reggie Evans,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1333,Rudy Gay,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1334,Omri Casspi,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1335,Sim Bhullar,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1336,David Wear,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1337,Darren Collison,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1338,Ramon Sessions,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1339,Quincy Miller,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1340,Eric Moreland,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1341,Trey Johnson,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1342,Deonte Burton,2014,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1343,Rudy Gay,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1344,Derrick Williams,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1345,Jason Thompson,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1346,Ben McLemore,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1347,Isaiah Thomas,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1348,Ray McCallum,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1349,Travis Outlaw,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1350,Quincy Acy,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1351,Jared Cunningham,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1352,Aaron Gray,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1353,DeMarcus Cousins,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1354,Reggie Evans,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1355,Willie Reed,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1356,Royce White,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1357,Orlando Johnson,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1358,Carl Landry,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1359,Jimmer Fredette,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1360,Marcus Thornton,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1361,Hamady Ndiaye,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1362,Greivis Vasquez,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1363,Chuck Hayes,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1364,John Salmons,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1365,Patrick Patterson,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1366,Luc Mbah a Moute,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1367,Trent Lockett,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1368,Brandon Heath,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1369,DeQuan Jones,2013,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1370,John Salmons,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1371,Jason Thompson,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1372,DeMarcus Cousins,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1373,Marcus Thornton,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1374,Isaiah Thomas,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1375,Travis Outlaw,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1376,Patrick Patterson,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1377,Jimmer Fredette,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1378,Cole Aldrich,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1379,Toney Douglas,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1380,Tyreke Evans,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1381,Chuck Hayes,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1382,James Johnson,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1383,Aaron Brooks,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1384,Thomas Robinson,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1385,Francisco Garcia,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1386,Tyler Honeycutt,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1387,Hamady Ndiaye,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1388,Tony Mitchell,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1389,Willie Reed,2012,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1390,Travis Outlaw,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1391,Jason Thompson,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1392,DeMarcus Cousins,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1393,Tyreke Evans,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1394,Isaiah Thomas,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1395,Jimmer Fredette,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1396,Donte Greene,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1397,Francisco Garcia,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1398,Chuck Hayes,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1399,Terrence Williams,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1400,Tyler Honeycutt,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1401,Marcus Thornton,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1402,Hassan Whiteside,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1403,John Salmons,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1404,JJ Hickson,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1405,Adrian Oliver,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1406,Lawrence Hill,2011,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1407,Francisco Garcia,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1408,DeMarcus Cousins,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1409,Samuel Dalembert,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1410,Marcus Thornton,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1411,Tyreke Evans,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1412,Jason Thompson,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1413,Beno Udrih,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1414,Donte Greene,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1415,Omri Casspi,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1416,Darnell Jackson,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1417,Pooh Jeter,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1418,Jermaine Taylor,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1419,Luther Head,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1420,Carl Landry,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1421,Antoine Wright,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1422,Hassan Whiteside,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1423,Connor Atchley,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1424,Joe Crawford,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1425,Marcus Landry,2010,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1426,Andres Nocioni,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1427,Carl Landry,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1428,Jason Thompson,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1429,Tyreke Evans,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1430,Beno Udrih,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1431,Omri Casspi,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1432,Donte Greene,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1433,Francisco Garcia,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1434,Jon Brockman,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1435,Sean May,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1436,Dominic McGuire,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1437,Ime Udoka,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1438,Spencer Hawes,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1439,Joey Dorsey,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1440,Garrett Temple,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1441,Larry Hughes,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1442,Kevin Martin,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1443,Sergio Rodriguez,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1444,Hilton Armstrong,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1445,Kenny Thomas,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1446,Desmond Mason,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1447,Melvin Ely,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1448,Lanny Smith,2009,Luke Walton,Vlade Divac,Golden 1 Center,Kings
1449,Kelly Oubre Jr.,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1450,Dario Saric,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1451,Frank Kaminsky,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1452,Devin Booker,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1453,Ricky Rubio,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1454,Mikal Bridges,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1455,Ty Jerome,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1456,Cameron Johnson,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1457,Jevon Carter,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1458,Aron Baynes,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1459,Tyler Johnson,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1460,Elie Okobo,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1461,Cheick Diallo,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1462,Deandre Ayton,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1463,Jared Harper,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1464,Jalen Lecque,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1465,Norense Odiase,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1466,David Kramer,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1467,Tariq Owens,2019,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1468,Mikal Bridges,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1469,Dragan Bender,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1470,Ray Spalding,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1471,Josh Jackson,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1472,Elie Okobo,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1473,Troy Daniels,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1474,Jamal Crawford,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1475,De'Anthony Melton,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1476,Jimmer Fredette,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1477,Devin Booker,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1478,Richaun Holmes,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1479,T.J. Warren,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1480,Deandre Ayton,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1481,Tyler Johnson,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1482,Kelly Oubre Jr.,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1483,Jawun Evans,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1484,Ryan Anderson,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1485,Emanuel Terry,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1486,Quincy Acy,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1487,Eric Moreland,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1488,Trevor Ariza,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1489,George King,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1490,Isaiah Canaan,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1491,Tyson Chandler,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1492,Shaquille Harrison,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1493,Davon Reed,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1494,Darrell Arthur,2018,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1495,Danuel House Jr.,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1496,Dragan Bender,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1497,Alex Len,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1498,Davon Reed,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1499,Shaquille Harrison,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1500,Tyler Ulis,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1501,Jared Dudley,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1502,Alec Peters,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1503,Devin Booker,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1504,Troy Daniels,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1505,Josh Jackson,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1506,Marquese Chriss,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1507,Alan Williams,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1508,Tyson Chandler,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1509,Elfrid Payton,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1510,T.J. Warren,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1511,Josh Gray,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1512,Isaiah Canaan,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1513,Greg Monroe,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1514,Mike James,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1515,Derrick Jones Jr.,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1516,Eric Bledsoe,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1517,Elijah Millsap,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1518,Brandon Knight,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1519,Anthony Bennett,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1520,Peter Jok,2017,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1521,T.J. Warren,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1522,Marquese Chriss,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1523,Alex Len,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1524,Derrick Jones Jr.,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1525,Tyler Ulis,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1526,Dragan Bender,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1527,Ronnie Price,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1528,Alan Williams,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1529,Elijah Millsap,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1530,Eric Bledsoe,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1531,Devin Booker,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1532,Jared Dudley,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1533,Brandon Knight,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1534,Jarell Eddie,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1535,Tyson Chandler,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1536,Leandro Barbosa,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1537,P.J. Tucker,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1538,John Jenkins,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1539,Archie Goodwin,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1540,Gracin Bakumanya,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1541,Derek Cooke Jr.,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1542,Shaquille Harrison,2016,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1543,P.J. Tucker,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1544,Jon Leuer,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1545,Alex Len,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1546,Devin Booker,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1547,Ronnie Price,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1548,Archie Goodwin,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1549,Mirza Teletovic,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1550,Alan Williams,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1551,John Jenkins,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1552,Chase Budinger,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1553,Tyson Chandler,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1554,Brandon Knight,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1555,Phil Pressey,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1556,Sonny Weems,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1557,Kris Humphries,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1558,Jordan McRae,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1559,Markieff Morris,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1560,Orlando Johnson,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1561,T.J. Warren,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1562,Cory Jefferson,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1563,Lorenzo Brown,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1564,Bryce Cotton,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1565,Eric Bledsoe,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1566,Henry Sims,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1567,Kyle Casey,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1568,Terrico White,2015,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1569,P.J. Tucker,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1570,T.J. Warren,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1571,Markieff Morris,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1572,Archie Goodwin,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1573,Eric Bledsoe,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1574,Gerald Green,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1575,Earl Barron,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1576,Jerel McNeal,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1577,Reggie Bullock,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1578,Alex Len,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1579,Marcus Morris Sr.,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1580,Marcus Thornton,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1581,Brandan Wright,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1582,Brandon Knight,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1583,AJ Price,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1584,Seth Curry,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1585,Danny Granger,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1586,Miles Plumlee,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1587,Goran Dragic,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1588,Isaiah Thomas,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1589,Zoran Dragic,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1590,Tyler Ennis,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1591,Shavlik Randolph,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1592,Tony Mitchell,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1593,Anthony Tolliver,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1594,Joe Jackson,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1595,Casey Prather,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1596,Jamil Wilson,2014,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1597,P.J. Tucker,2013,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1598,Channing Frye,2013,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1599,Miles Plumlee,2013,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
1600,Gerald Green,2013,Monty Williams,James Jones,Talking Stick Resort Arena,Suns
